fecha_hora,sector,ubicacion,colonia,observaciones,clasificacion,causa,lesionados,fallecidos,vehiculos_cantidad
2015-05-03 10:49:00,"SUR 1","CALZ. SALTILLO 400 ANTES DE LLEGAR BLVD. DIAGONAL DE LAS FUENTES","FOVISSTE LA ROSITA","NO SE PUDO TOMAR MAS DATOS DE LA 83","CHOQUE","CORTE CIRCULACION",1,0,2
2015-05-03 10:53:00,"SUR 2","BLVD. DIAGONAL DE LAS FUENTES Y AV. DEL BOSQUE ","OBISPADO","83 ESTACIONADA","CHOQUE","PERDIDA CONTROL",0,0,2
2015-05-03 12:10:00,"SUR 1","AV. FUNDADORES Y CALLE TEATRO ISAURO MARTINEZ","RINCON LA MERCED","SE HIZO CONTACTO CON LA PARTE AFECTADA PORQUE EL RESPONSABLE SE DIO A LA HUIDA","CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-03 12:16:00,"ORIENTE 2","BLVD. LIBERTAD Y AV. ALLENDE","VALLE DEL NAZAS",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-03 13:45:00,"ORIENTE 1","AV. QUETZALCOATL Y CALLE JUAN ESCUTIA","BOCA NEGRA","LESIONADA ******","CHOQUE","NO RESPETAR DISTANCIA",1,0,2
2015-05-03 15:07:00,"CENTRO 3ER CUADRO","AV. JUAREZ A LA ALTURA DEL BOSQUE","CENTRO","CHOQUE CONTRA UN VEHICULO ESTACIONADO Y NO SE ENCONTRO AL AFECTADO","CHOQUE","PERDIDA CONTROL",0,0,0
2015-05-03 15:19:00,"ORIENTE 1","BLVD. JUAN AGUSTIN ESPINOZA FRENTE AL INSTITUTO OXFOR","LAS ETNIAS","LESIONADA UNA PASAJERA DE UN TAXI, RESPONSABLE NO PROPORCIONA DATOS","CHOQUE","NO RESPETAR DISTANCIA",1,0,3
2015-05-03 18:07:00,"ORIENTE 1","BLVD. CONSTITUCION Y CALLE MONACO","VILLAS SAN ISIDRO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-03 18:30:00,"ORIENTE 1","BLVD. INDEPENDENCIA FRENTE A WAL-MART","COL EL FRESNO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-03 22:30:00,"SUR 2","PASEO DEL TECNOLOGICO Y BLVD. RODRIGUEZ TRIANA",,"TURNO NOCTURNO","CHOQUE","EXCESO DE VELOCIDAD",0,0,0
2015-05-03 23:30:00,"SUR 2","CALLE NAPOLES Y PASEO DE LA LLUVIA",,"TURNO NOCTURNO","CHOQUE","EXCESO DE VELOCIDAD",0,0,0
2015-05-04 07:42:00,"ORIENTE 1","AV. JUAREZ Y CALLE MEXICALI","SAN FELIPE","LESIONADO DE UNA MOTOF UE TRASLADADO A 24 NO SE ALCANZARON A TOMAR DATOS","CHOQUE","NO RESPETAR SEÑAL ALTO",1,0,2
2015-05-04 09:09:00,"SUR 1","CALLE SICOMOROS Y BLVD. DIAGONAL LAS FUENTES","FERROCARRILERA",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-04 10:51:00,"CENTRO 1ER CUADRO","CALLE JUAN ANTONIO DE LA FUENTE Y AV. JUAREZ","CENTRO","EL PERCANCE SE SUCITO EN EL AREA DE RECIBO DE SORIANA AL DAR REVERSA UN CAMION DE REPARTO","ATROPELLADO PEATON","FALLA MECANICA",3,0,1
2015-05-04 11:23:00,"CENTRO 4TO CUADRO","BLVD. CONSTITUCION Y COBIAN","LAS MARGARITAS","CONDUCTORA DE MOTO DERRAPA CAUSANDOSE LESIONES UNICAMENTE ","CAIDA DE PERSONAS","PERDIDA CONTROL",1,0,1
2015-05-04 12:02:00,"ORIENTE 1","CALZ. MOCTEZUMA Y AV. QUETZALCOATL","MOCTEZUMA",,"CHOQUE","PERDIDA CONTROL",0,0,2
2015-05-04 15:20:00,"CENTRO 2DO CUADRO","AV. HIDALGO Y CALLE FRANCISCO I. MADERO","CENTRO"," ","CHOQUE","SEMAFORO",0,0,2
2015-05-04 17:40:00,"ORIENTE 1","CALZ. AVILA CAMACHO Y RAMON MENDEZ","SALVADOR ALLENDE",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-04 19:20:00,"SUR 1","BLVD. RODRIGUEZ TRIANA Y PASEO DEL TECNOLOGICO","SANTA ANITA",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-04 19:25:00,"ORIENTE 1","BLVD. DE LOS PINTORES Y CALZ. JUAN AGUSTIN DE ESPINOZA","COL. PUERTA REAL",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-04 20:14:00,"ORIENTE 1","SIERRA MOJADA # 310 Y CALLE MONCLOBA","VALLE VERDE","CAMION TIPO GRUA BERUMEN","CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-05 08:44:00,"ORIENTE 1","AVILA CAMACHO A LA ALTURA DE LA COCA COLA","CAROLINAS",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-05 09:12:00,"CENTRO 4TO CUADRO","BLVD. INDEPENDENCIA Y CALLE PUERTO PRINCIPE","SAN ISIDRO","SE TRASLADO AL CONDUCTOR DEL MAZDA A RECIBIR ATENCION MEDICA","CHOQUE","NO RESPETAR DISTANCIA",1,0,2
2015-05-05 10:23:00,"ORIENTE 1","AV. CUAHUTEMOC Y CALLE MADRID","NAVARRO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-05-05 11:12:00,"SUR 1","AV. VASCONCELOS Y BLVD. RDGZ TRIANA","LAS MISIONES","SE DIO 4 EL RESPONSABLE, EL AFECTADO SUFRIO LESIONES LEVES Y SE RETIRO POR SU PROPIO PIE NO QUISO SER TRASLADADO DE NOMBRE ******","ATROPELLADO PEATON","NO RESPETAR SEÑAL ALTO",0,0,0
2015-05-05 14:46:00,"ORIENTE 2","AV. UNIVERSIDAD FTE AL OXXO","VILLAS DEL SOL",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-05 16:41:00,"CENTRO 4TO CUADRO","CALLE LOPEZ DE SANTA ANA ESQ. SALINAS DE GORTARI","NVA. LAGUNA NORTE",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-05 16:50:00,"ORIENTE 2","BLVD. VIÑEDOS ( ATRAS DE LOS FAROLITOS)","LOS VIÑEDOS",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-05 16:59:00,"CENTRO 3ER CUADRO","AV. JUAREZ Y CALLE 22","CENTRO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-05-05 18:36:00,"ORIENTE 1","BLVD. INDEPENDENCIA (NUDO MIXTECO)",,,"CHOQUE","FALLA MECANICA",0,0,3
2015-05-05 19:12:00,"CENTRO 1ER CUADRO","AV. HIDALGO Y CALLE TREVIÑO","CENTRO",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-05 20:40:00,"ORIENTE 2","PROLONGACION PASEO DEL TECNOLOGICO Y MIELERAS","ZONA INDUSTRIAL ORIENTE",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-05-05 22:30:00,"CENTRO 3ER CUADRO","AV. JUAREZ Y BLVD. DIAGONAL REFORMA","CENTRO","TURNO NOCTURNO","CHOQUE","EXCESO DE VELOCIDAD",0,0,0
2015-05-06 05:10:00,"CENTRO 4TO CUADRO","PERIFERICO A LA ALTURA PUENTE LOS ALAMOS",,,"VOLCADURA","EXCESO DE VELOCIDAD",0,0,1
2015-05-06 08:02:00,"SUR 2","CALLE PUERTO Y PASEO DEL TECNOLOGICO","VILLAS DE LA HACIENDA",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-06 10:38:00,"ORIENTE 1","DISTRIBUIDOR VIAL CENTENARIO","EL FRESNO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-06 10:44:00,"ORIENTE 1","CALZ. AVILA CAMACHO Y CLINICA 66","CAROLINAS","SE DIO A LA HUIDA EL RESPONSABLE QUE ATROPELLO A UNA PERSONA EN BICICLETA QUE NO LE CAUSO HERIDAS DE GRAVEDAD ASI MISMO NEGO A PROPORCIONAR ALGUN DATO AL OFICIAL","ATROPELLADO CICLISTA","NO RESPETAR DISTANCIA",0,0,1
2015-05-06 11:43:00,"CENTRO 1ER CUADRO","CALZ. COLON Y AV. ESCOBEDO","CENTRO",,"CHOQUE","PERDIDA CONTROL",0,0,3
2015-05-06 12:19:00,"CENTRO 3ER CUADRO","CALZ. AGUILA NACIONAL Y AV. ALDAMA","CENTRO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-06 12:41:00,"ORIENTE 2","NVO. PERIFERICO Y CALLE PIRITA","VILLAS UNIVERSIDAD",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-06 13:30:00,"ORIENTE 1","CALZ. XOCHIMILCO Y AV. JUAREZ","VILLA CALIFORNIA",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-06 14:10:00,"CENTRO 4TO CUADRO","CALLE HAMBURGO Y CALLE MADRID","SAN ISIDRO","RESPONSABLE SE DIO A LA HUIDA","CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-06 14:12:00,"ORIENTE 2","PERIFERICO Y AV. BRAVO","LA AMISTAD","SE IMPACTO CON MURO DE CONTENCION","CHOQUE","PERDIDA CONTROL",0,0,1
2015-05-06 14:16:00,"CENTRO 2DO CUADRO","AV. ALLENDE Y CALZ. COLON","CENTRO",,"CARAMBOLA","NO RESPETAR DISTANCIA",0,0,3
2015-05-06 14:29:00,"CENTRO 2DO CUADRO","BLVD. REVOLUCION Y CALLE COMONFORT","CENTRO",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-06 14:38:00,"CENTRO 4TO CUADRO","CALLE ZACATECAS Y CALLE TAMPICO","GRANJAS SAN ISIDRO",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-06 23:40:00,"SUR 2","BLVD. DIAGONAL DE LAS FUENTES Y BLDV. LAGUNA SUR","ZARAGOZA SUR","TURNO NOCTURNO","CHOQUE","NO RESPETAR DISTANCIA",0,0,0
2015-05-07 02:00:00,"SUR 2","CALZ. SALTILLO 400 Y CALLE ANDORRA","TORREON RESIDENCIAL","TURNO NOCTURNO","CHOQUE","EXCESO DE VELOCIDAD",0,0,0
2015-05-07 02:20:00,"CENTRO 4TO CUADRO","CARRETERA SAN PEDRO VILLA FLORIDA","VILLA FLORIDA","TURNO NOCTURNO CHOCO CON MURO DE CONTENCION ","CHOQUE","EXCESO DE VELOCIDAD",0,0,1
2015-05-07 08:00:00,"CENTRO 3ER CUADRO","AV. MATAMOROS Y CALZ. A. DE JUAMBELZ","CENTRO","LESIONADO DE NOMBRE ****** DE ** AÑOS AL BAJAR DEL CAMION DE RUTA SAN JOAQUIN FUE ARROYADO POR EL MISMO","ATROPELLADO PEATON","ABRIR PUERTA",1,0,1
2015-05-07 08:02:00,"ORIENTE 1","PERIFERICO Y AV. BRAVO","LA AMISTAD",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-07 08:08:00,"SUR 1","PASEO CENTRAL Y CALLE MONTE FRIO","VALLE DORADO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-05-07 08:11:00,"ORIENTE 2","CANAL DE LA CONCHA Y PASEO DE SAN ANTONIO","PEDEGRAL DEL VALLE",,"ATROPELLADO CICLISTA","NO RESPETAR SEÑAL ALTO",1,0,2
2015-05-07 08:47:00,"ORIENTE 1","CALZ. AVILA CAMACHO Y CALZ. A. DE JUMBELZ","AVIACION",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-07 09:10:00,"SUR 2","BLVD. RDZ TRIANA EN EL ESTACIONAMIENTO DE BANCOMER","STA ELENA","FUE EN EL INTERIOR DEL ESTACIONAMIENTO SOLO PERITOS","CHOQUE","CORTE CIRCULACION",0,0,0
2015-05-07 09:16:00,"CENTRO 2DO CUADRO","CALLE DONATO GUERRA Y AV. BRAVO","CENTRO","****** DE ** AÑOS FUE LESIONADO POR ATROPELLAMIENTO","ATROPELLADO PEATON","NO RESPETAR SEÑAL ALTO",1,0,1
2015-05-07 09:51:00,"CENTRO 3ER CUADRO","BLVD. REVOLUCION Y CALZ. A. DE JUAMBELZ","JARDINES REFORMA",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-07 10:13:00,"SUR 1","CALZ. GOMEZ MORIN Y CALZ. SALTILLO 400","TORREON RESIDENCIAL",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-07 10:44:00,"ORIENTE 1","BLVD. REVOLUCION Y AV MEXICO","FELIPE ANGELES",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-07 12:47:00,"CENTRO 1ER CUADRO","AV. JUAREZ Y CALLE LEONA VICARIO","CENTRO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-07 13:12:00,"CENTRO 4TO CUADRO","PUENTE PLATEADO","EL ARENAL",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-07 17:47:00,"ORIENTE 1","BLVD. DIAGONAL REFORMA ENTRE C. AZCAPOTZALCO Y QUET ZALCOATL","MOCTEZUMA","56 NEON SALE DE COCHERA E IMPACTA 83 ESTACIONADA","CHOQUE","REVERSA",0,0,2
2015-05-07 18:07:00,"SUR 1","BLVD. REVOLUCION Y PASEO DE LA ROSITA","CAMPESTRE LA ROSITA",,"CHOQUE","FALLA MECANICA",0,0,3
2015-05-07 20:09:00,"CENTRO 1ER CUADRO","CALLE ILDEFONSO FUENTE Y AV. MATAMOROS","CENTRO",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-07 23:00:00,"CENTRO 4TO CUADRO","CALLE MAZATLAN Y CALLE MEXICO","GRANJAS SAN ISIDRO","TURNO NOCTURNO RESPONSABLE HUYO","CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,0
2015-05-08 08:15:00,"SUR 2","CARRETERA MIELERAS FRENTE A LAJAT","ZONA INDUSTRIAL ORIENTE",,"CHOQUE","CORTE CIRCULACION",0,0,3
2015-05-08 08:27:00,"ORIENTE 1","BLVD. TORREON MATAMOROS Y CALZ. DIVISION DEL NORTE","COL. PROVITEC",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-08 08:28:00,"CENTRO 1ER CUADRO","BLVD. INDEPENDENCIA Y CALZ. COLON","CENTRO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-08 08:31:00,"CENTRO 1ER CUADRO","BLVD. REVOLUCION Y CALZ. COLON","CENTRO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,3
2015-05-08 08:52:00,"SUR 2","CALZ. VASCONCELOS Y PASEO DEL TECNOLOGICO","RESIDENCIAL TECNOLOGICO",,"CHOQUE","CORTE CIRCULACION",0,0,3
2015-05-08 09:48:00,"ORIENTE 1","BLVD. TORREON MATAMOROS Y CALZ. DIVISION DEL NORTE","COL. PROVITEC","AL DAR VUELTA NO DIO PREFERENCIA AL CICLISTA","ATROPELLADO CICLISTA","NO RESPETAR DISTANCIA",0,0,1
2015-05-08 13:17:00,"SUR 1","CALZ. LAZARO CARDENAS Y PROLONGACION CUAUHTEMOC","LUCIO BLANCO","AL PARECER LE DIO UN INFARTO AL SR.","CHOQUE","PERDIDA CONTROL",0,0,1
2015-05-08 14:26:00,"CENTRO 2DO CUADRO","AV. VICTORIA Y CALLE 12","CENTRO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-08 14:28:00,"SUR 1","SECC. 38 Y BLVD. RDGZ TRIANA","LAS MISIONES",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-08 14:50:00,"CENTRO 3ER CUADRO","AV. OCAMPO ENTRE 37 Y 38","NVO TORREON",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-08 14:51:00,"CENTRO 4TO CUADRO","SALVADOR CREEL Y PASEO JACARANDAS","LAS MARGARITAS",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-08 15:40:00,"SUR 2","CARR A MIELERAS FRENTE A MASTER TRIM DE MEXICO","VALLE ORIENTE",,"CHOQUE","CORTE CIRCULACION",1,0,2
2015-05-08 17:05:00,"CENTRO 1ER CUADRO","RAMOZ ARIZPE Y BLVD. CONSTITUCION","CENTRO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-08 18:02:00,"CENTRO 1ER CUADRO","AV. JUAREZ Y LEONA VICARIO","CENTRO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-08 18:04:00,"ORIENTE 1","RIO GUADALQUIVIR Y RIO PANUCO","LA NAVARRO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-08 18:15:00,"CENTRO 1ER CUADRO","LEONA VICARIO Y AV JUAREZ","CENTRO",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-08 21:10:00,"SUR 2","BLVD. RODRIGUEZ TRIANA Y DIAG. DE LAS FUENTES","LOS CEDROS",,"CHOQUE","PERDIDA CONTROL",0,0,2
2015-05-08 22:20:00,"SUR 2","BLVD. RODRIGUEZ TRIANA Y CALZ. JOSE VASCONCELOS","LAS MISIONES",,"CHOQUE","EXCESO DE VELOCIDAD",0,0,0
2015-05-08 23:30:00,"ORIENTE 1","CALZ. FRANCISCO SARABIA Y CALZ. LEANDRO ROVIROSA WADE","NUEVA CALIFORNIA",,"CHOQUE","EXCESO DE VELOCIDAD",0,0,2
2015-05-08 23:40:00,"ORIENTE 2","SIERRA DE LAS PALOMAS Y SIERRA DE ENCISO","CIUDAD NAZAS",,"CHOQUE","EXCESO DE VELOCIDAD",0,0,2
2015-05-09 03:00:00,"CENTRO 4TO CUADRO","BLVD. INDEPENDENCIA (NUDO MIXTECO)","TURNO NOCTURNO",,"CHOQUE","EXCESO DE VELOCIDAD",0,0,0
2015-05-09 10:04:00,"CENTRO 2DO CUADRO","AV. GUERRERO Y CALLE 12","CENTRO",,"CHOQUE","SEMAFORO",0,0,2
2015-05-09 12:32:00,"CENTRO 4TO CUADRO","BLVD. CONSTITUCION Y CALLE MUZQUIZ","MARTINEZ ADAME",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-09 13:54:00,"ORIENTE 1","BLVD REFORMA A  LA ALTURA DE WALMART","ABASTOS",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,3
2015-05-09 16:03:00,"CENTRO 2DO CUADRO","AV. ABASOLO Y COMONFORT","CENTRO",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-10 10:28:00,"ORIENTE 1","BLVD. DIAGONAL REFORMA Y CALZ. FRANCISCO EALY ORTIZ","ABASTOS","CAMBIA DE CARRIL POR ESQUIBAR ALCANTARILLA S/TAPA","CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-10 10:40:00,"SUR 2","CALLE DE LA VENDIMIA Y CALLE MIMBRE","OBISPADO",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-10 14:25:00,"ORIENTE 1","AV. BRAVO Y CALZ. FRANCISCO SARABIA","VILLA CALIFORNIA",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-10 15:17:00,"SUR 1","CALLE HUELGUISTAS DEL RIO BLANCO Y CALZ. LAZARO CARDENAS","LAZARO CARDENAS",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-05-10 15:45:00,"CENTRO 2DO CUADRO","AV. PRESIDENTE CARRANZA Y CALLE COMONFORT","CENTRO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",2,0,2
2015-05-10 17:04:00,"CENTRO 2DO CUADRO","BLVD INDEPENDENCIA Y CALLE 12","CENTRO","EL MOTOCICLISTA SE CAYO SOLO CUANDO PERDIO EL CONTROL","CAIDA DE PERSONAS","PERDIDA CONTROL",1,0,2
2015-05-10 17:33:00,"ORIENTE 1","PARAGUAY #522","MIGUEL DE LA MADRID","UN VEHICULO SE IMPACTO CONTRA UN DOMICILIO","CHOQUE","EBRIEDAD",4,0,1
2015-05-10 19:46:00,"SUR 2","DIAG. DE LA FUENTES Y CALLE DEL TORREON VIEJO","RINCON LA MERCED",,"CHOQUE","EBRIEDAD",2,0,2
2015-05-10 21:50:00,"ORIENTE 2","EXHACIENDA LA JOYA","TURNO NOCTURNO",,"CHOQUE","PERDIDA CONTROL",0,0,0
2015-05-11 00:00:00,"CENTRO 1ER CUADRO","AV. PRESIDENTE CARRANZA Y CALLE GALEANA","CENTRO","TURNO NOCTURNO","CHOQUE","CORTE CIRCULACION",0,0,0
2015-05-11 07:18:00,"ORIENTE 1","BLVD. RODRIGUEZ TRIANA Y TORREON MATAMOROS","PLAZA JUMBO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-11 08:25:00,"ORIENTE 2","PERIFERICO Y AV. BRAVO","AMISTAD",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-11 09:10:00,"CENTRO 2DO CUADRO","AV. HIDALGO Y CALLE FRANCISCO I. MADERO","CENTRO",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-05-11 15:20:00,"CENTRO 3ER CUADRO","AV. JUAREZ Y CALLE 17","CENTRO",,"CAIDA DE PERSONAS","PERDIDA CONTROL",1,0,1
2015-05-11 15:36:00,"CENTRO 3ER CUADRO","BLVD. REVOLUCION Y CALLE 29","CENTRO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-11 15:54:00,"ORIENTE 1","CALZ. RAMON MENDEZ Y AV. BRAVO","NVO. TORREON",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-05-11 16:15:00,"CENTRO 4TO CUADRO","AV. MADRID Y CALLE MONACO","SAN ISIDRO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
