fecha_hora,sector,ubicacion,colonia,observaciones,clasificacion,causa,lesionados,fallecidos,vehiculos_cantidad
2015-04-01 00:00:00,"NO ESPECIFICADO","BLVD. INDEPENDENCIA Y CALLE DONATO GUERRA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-02 00:00:00,"NO ESPECIFICADO","FRANCISCO I MADERO Y AV. HIDALGO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-02 00:00:00,"NO ESPECIFICADO","AV. ALLENDE Y CALZ. FRANCISCO SARABIA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-02 00:00:00,"NO ESPECIFICADO","PUENTE EL CAMPESINO (ARRIBA)",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-02 00:00:00,"NO ESPECIFICADO","PERIFERICO ANTES DE SUBIR EL PUENTE EL CAMPESINO",,,"VOLCADURA","NO ESPECIFICADO",0,0,0
2015-04-02 00:00:00,"NO ESPECIFICADO","PUENTE EL CAMPESINO ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-02 00:00:00,"NO ESPECIFICADO","CARR. ANTIGUA A SAN PEDRO Y LAS TROJES",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-02 00:00:00,"NO ESPECIFICADO","BLVD. DIAGONAL REFORMA Y CALLE 36",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-02 00:00:00,"NO ESPECIFICADO","CLZDA. CUAUHTEMOC Y 2 DE MARZO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-02 00:00:00,"NO ESPECIFICADO","CLDA. ABASTOS Y BLVD. CONSTITUCION",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-02 00:00:00,"NO ESPECIFICADO","CLZDA. GOMEZ MORIN Y CALLE CADIZ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-02 00:00:00,"NO ESPECIFICADO","BLVD. INDEPENDENCIA Y MONACO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-02 00:00:00,"NO ESPECIFICADO","FCO. SARABIA Y CARRANZA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-03 00:00:00,"NO ESPECIFICADO","BLVD LIBERTAD Y VENEZUELA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-03 00:00:00,"NO ESPECIFICADO","CALZ XOCHIMILCO Y AV BRAVO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-03 00:00:00,"NO ESPECIFICADO","FRANCISCO I MADERO Y AV HIDALGO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-03 00:00:00,"NO ESPECIFICADO","CALZ CUITLAHUAC Y JUAN DE LA BARRERA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-03 00:00:00,"NO ESPECIFICADO","MADRID Y MONACO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-03 00:00:00,"NO ESPECIFICADO","AV. HIDALGO Y TREVIÑO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-03 00:00:00,"NO ESPECIFICADO","CALZ. ABASTOS Y RIO NILO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-03 00:00:00,"NO ESPECIFICADO","BLVD INDEPENDENCIA Y DONATO GUERRA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-03 00:00:00,"NO ESPECIFICADO","BLVD INDEPENDENCIA Y QUEBEC",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-03 00:00:00,"NO ESPECIFICADO","PERIFERICO Y BLVD INDEPENDENCIA ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-03 00:00:00,"NO ESPECIFICADO","REVOLUCION Y DIVISION DEL NTE",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-03 00:00:00,"NO ESPECIFICADO","REVOLUCION Y MEXICO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-03 00:00:00,"NO ESPECIFICADO","CESARIO CASTRO Y JOSE MARIA RODRIGUEZ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-03 00:00:00,"NO ESPECIFICADO","JUAREZ Y CALLE 27",,,"INCIDENTES NO ESPECIFICADOS","NO ESPECIFICADO",0,0,0
2015-04-03 00:00:00,"NO ESPECIFICADO","CITLATEPETL Y DURAZNOS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-03 00:00:00,"NO ESPECIFICADO","HIDALGO Y TREVIÑO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-03 00:00:00,"NO ESPECIFICADO","ADOLFO AYMES Y OROZCO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-03 00:00:00,"NO ESPECIFICADO","MEXICO Y  REVOLUCION",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-04 00:00:00,"NO ESPECIFICADO","AV. HIDALGO Y CALLE  10",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-04 00:00:00,"NO ESPECIFICADO","TORREON MATAMOROS Y LA JOYA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-04 00:00:00,"NO ESPECIFICADO","TORREON MATAMOROS  Y CIUDAD UNIVERSITARIA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-04 00:00:00,"NO ESPECIFICADO","TORREON MATAMOROS  33/o BATALLON",,,"VOLCADURA","NO ESPECIFICADO",0,0,0
2015-04-04 00:00:00,"NO ESPECIFICADO","INDEPENDENCIA Y ABASTOS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-04 00:00:00,"NO ESPECIFICADO","JUAREZ Y CALLE 31",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-04 00:00:00,"NO ESPECIFICADO","PASEO DE LA SOLEDAD Y FUENTES",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-04 00:00:00,"NO ESPECIFICADO","CALZ. FRANCISCO SARABIA Y CALZ RAMON MENDEZ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-04-04 00:00:00,"NO ESPECIFICADO","CERRO DE LAS CALABAZAS Y ALLENDE",,,"CHOQUE","NO ESPECIFICADO",0,0,0
