fecha_hora,sector,ubicacion,colonia,observaciones,clasificacion,causa,lesionados,fallecidos,vehiculos_cantidad
2015-07-10 09:04:00,"CENTRO 3ER CUADRO","AV. JUAREZ Y CALLE 25","CENTRO",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-10 10:30:00,"CENTRO 1ER CUADRO","AV. BRAVO Y CALLE JIMENEZ","CENTRO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,1
2015-07-10 12:14:00,"ORIENTE 1","CALZ. AVILA CAMACHO Y CALLE VICENTE SUAREZ","BOCANEGRA",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-07-10 12:15:00,"CENTRO 2DO CUADRO","AV. HIDALGO Y CALLE FRANCISCO I MADERO","CENTRO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-07-10 13:53:00,"ORIENTE 1","AV. ALLENDE Y TIJUANA","SAN FELIPE",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-10 14:03:00,"CENTRO 1ER CUADRO","BLVD. INDEPENDENCIA Y ACUÑA","CENTRO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",1,0,3
2015-07-10 14:30:00,"ORIENTE 1","RIO MARNE Y RIO FLORIDO","ESTRELLA","EL CONDUCTOR DE LA BETA CHOCO CON EL CAMION DE LA COCA","CHOQUE","PERDIDA CONTROL",1,0,2
2015-07-10 15:50:00,"ORIENTE 1","AV JUAREZ Y TORRE DE PISA","LAS TORRES",,"CHOQUE","CORTE CIRCULACION",1,0,2
2015-07-10 17:30:00,"ORIENTE 1","PROL. JUAREZ Y PERIFERICO","ARBOLEDAS",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-07-10 20:50:00,"SUR 1","CALLE H Y CALZ. LAZARO CARDENAS","EDUARDO GUERRA",,"CHOQUE","NO RESPETAR SEÑAL ALTO",1,0,2
2015-07-11 05:50:00,"CENTRO 2DO CUADRO","AV. HIDALGO Y CALLE 10","CENTRO","TURNO NOCTURNO","CHOQUE","EBRIEDAD",0,0,1
2015-07-11 07:51:00,"ORIENTE 2","TORREON MATAMOROS PUENTE BLVD. LIBERTAD","LA AMISTAD","MOTOCICLISTA DERRAPO","CAIDA DE PERSONAS","PERDIDA CONTROL",1,0,1
2015-07-11 09:07:00,"CENTRO 3ER CUADRO","BLVD. REVOLUCION PUENTE TECNOLOGICO","CENTRO",,"CARAMBOLA","NO RESPETAR DISTANCIA",0,0,3
2015-07-11 09:48:00,"CENTRO 4TO CUADRO","PERIFERICO ENTRONQUE LA UNION","LAGUNA NORTE","SE IMPACTA CON VEHICULO ESTACIONADO, ASI MISMO CON LA FINCA #** DEL BLVD. CENTENARIO, RESPONSABLE HUYO, LESIONADA ******","CHOQUE","EXCESO DE VELOCIDAD",1,0,2
2015-07-11 12:25:00,"CENTRO 4TO CUADRO","CARRETERA TORREON SAN PEDRO FRENTE PLAZA 2005","RESIDENCIAL IBERO","PARTICIPANTE SE ARREGLARON","CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-07-11 13:51:00,"CENTRO 2DO CUADRO","AV. HIDALGO Y CALZ. COLON  ","CENTRO","NO HAY DATOS DEL CONDUCTOR 1","CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-07-11 14:40:00,"ORIENTE 2","RIO GUADALQUIVIR Y RIO GRIJALVA","NAVARRO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-07-11 15:50:00,"CENTRO 3ER CUADRO","CALZ. AGUILA NACIONAL Y CALLE 21","CENTRO",,"CHOQUE","NO RESPETAR DISTANCIA",1,0,2
2015-07-11 16:50:00,"ORIENTE 1","BLVD. DIAGONAL REFORMA Y TEPANECAS","SANTA MARIA",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,3
2015-07-11 17:40:00,"CENTRO 1ER CUADRO","AV. PRESIDENTE CARRANZA Y FALCON","CENTRO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",1,0,2
2015-07-11 22:30:00,"CENTRO 4TO CUADRO","MEXICO Y ZACATECAS","GRANJAS SAN ISIDRO","NO HAY DATOS DE CONDUCTORES","CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-11 23:00:00,"SUR 2","BLVD. DIAGONAL DE LAS FUENTES Y VILLA TORREON","RINCON LA MERCED","CAMIONETA DE PARQUES Y JARDINES, EL CONDUCTOR QUEDO SEMI INCONCIENTE","CHOQUE","NO RESPETAR DISTANCIA",1,0,2
2015-07-12 01:50:00,"CENTRO 4TO CUADRO","PERIFERICO A LA ALTURA DE LA PUERTA AMARILLO","LEANDRO ROVIROSA WADE","TURNO NOCTURNO","VOLCADURA","EXCESO DE VELOCIDAD",2,0,1
2015-07-12 06:00:00,"SUR 1","PUENTE DE LA VICENTE","VICENTE GUERREO","TURNO NOCTURNO","CHOQUE","CORTE CIRCULACION",2,0,2
2015-07-12 10:55:00,"SUR 2","PRIMAVERA Y BLVD. LA DALIA","LAS DALIAS","FORMA DE PROCEDER AL CONDUCTOR DEL CARROMATO YA QUE FUE UN LEVE ROZON AL BURRITO","CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-07-12 12:55:00,"ORIENTE 1","CALZ. XOCHIMILCO Y BAHIA DE GUADALUPE","VILLA CALIFORNIA","DOS PASAJERAS LESIONADAS DE NOMBRE: ****** Y ******","CHOQUE","CORTE CIRCULACION",2,0,2
2015-07-12 13:30:00,"CENTRO 2DO CUADRO","AV. VICTORIA Y COMONFORT","CENTRO",,"CHOQUE","CORTE CIRCULACION",1,0,2
2015-07-12 13:35:00,"SUR 2","HACIENDA DEL TORREON ENTRE PELTRES Y CALABAZAS","RINCON LA MERCED",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-12 15:13:00,"ORIENTE 2","AV. BROMO Y CALLE EDUCACION","VILLAS UNIVERSIDAD",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-12 18:04:00,"CENTRO 4TO CUADRO","CALLE SALVADOR CREELN Y VADO DEL RIO NAZAS (EN EL LECHO SECO)","LOS NOGALES","NO SE TOMARON MAS DATOS PORQUE SE ENCONTRABAN EN LECHO SECO DEL RIO NAZAS","CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-07-12 19:18:00,"ORIENTE 2","BLVD. TORREON-MATAMOROS FRENTE AL MANTO DE LA VIRGEN","SOL DE ORIENTE",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-12 19:57:00,"CENTRO 1ER CUADRO","BLVD. REVOLUCION Y CALLE TREVIÑO","CENTRO",,"CHOQUE","SEMAFORO",0,0,2
2015-07-12 20:30:00,"ORIENTE 1","PERIFERICO EN EL PUENTE EL CAMPESINO","TORREON 2000","PERCANCE ATENDIDO EN TURNO NOCTURNO","CHOQUE","EBRIEDAD",1,0,1
2015-07-12 21:00:00,"SUR 2","CARRETERA A MIELERAS Y METALMECANICA","PARQUE INDUSTRIAL ORIENTE","PERCANCE ATENDIDO EN TURNO NOCTURNO","CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-12 21:20:00,"SUR 1","AV. CIPRESES Y CALLE BENITO FLORES","TORREON JARDIN","PERCANCE ATENDIDO EN TURNO NOCTURNO","CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-12 23:00:00,"ORIENTE 2","DESNIVEL DE REVOLUCION A PERIFERICO","PEQUEÑA ZONA INDUSTRIAL","PERCANCE ATENDIDO EN TURNO NOCTURNO","CHOQUE","PERDIDA CONTROL",0,0,1
2015-07-12 23:00:00,"ORIENTE 1","BLVD. FRANCISCO SARABIA Y CALLE PARAGUAY","AVIACION","PERCANCE ATENDIDO EN TURNO NOCTURNO","CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-13 01:00:00,"CENTRO 3ER CUADRO","AV. GUERRERO Y CALLE 32","CENTRO","PERCANCE ATENDIDO EN TURNO NOCTURNO SIN DATOS","CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-13 11:12:00,"ORIENTE 1","CARRETERA A SANTA FE FRENTE A ALSUPER","LAS ETNIAS","AFECTADO EN SU MOTO PARTICULAR OFICIAL ******","CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-13 11:30:00,"CENTRO 1ER CUADRO","AV. MORELOS Y CALLE VALDEZ CARRILLO","CENTRO",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-13 12:53:00,"CENTRO 3ER CUADRO","AV. HIDALGO Y CALLE 19","CENTRO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-07-13 15:56:00,"CENTRO 4TO CUADRO","AUTOPISTA TORREON SAN PEDRO FRENTE AL TSM","SAN JOSE","DERRIBO CABLES DE MEGACABLE, 22 PASA 68 NO ESPERA PAPA ECO","CHOQUE","ESTRUCTURAS Y SEÑALAMIENTOS URBANOS",0,0,1
2015-07-13 18:04:00,"SUR 2","BLVD. DIAGONAL DE LAS FUENTES Y PASEO DE LA SOLEDAD","AMPLIACION FOVISSSTE LA ROSITA",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-07-13 18:25:00,"ORIENTE 1","AV.  BRAVO Y CALZ. RAMON MENDEZ","SAN MARCOS",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-07-13 18:51:00,"SUR 2","CALZ. SALTILLO 400 Y AV. PAVO REAL","FOVISSSTE LA ROSITA","29'S OF. ******","CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-13 18:53:00,"CENTRO 4TO CUADRO","BLVD. CONSTITUCION A LA ALTURA DEL PUENTE","EL ARENAL","29'S OF. ******","CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-07-13 20:07:00,"ORIENTE 2","AV. JUAREZ FRENTE A DELPHI","ARBOLEDAS","29'S OF. ******","CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-13 20:10:00,"ORIENTE 1","AV. JUAREZ FRENTE A LA CENTRAL DE AUTOBUSES","VILLA CALIFORNIA","29'S OF. ******","CARAMBOLA","NO RESPETAR DISTANCIA",0,0,4
2015-07-14 00:00:00,"CENTRO 4TO CUADRO","DESNIVEL DE VILLA FLORIDA","VILLA  FLORIDA","VOLCADURA ATENDIDA EN EL TURNO DE NOCHE","VOLCADURA","EXCESO DE VELOCIDAD",0,0,0
2015-07-14 08:58:00,"CENTRO 4TO CUADRO","CALLE TREVIÑO Y CALLE 2A DE LA ANTENA","EUGENIO AGUIRRE BENAVIDES","OF. ****** DE PERITOS","CHOQUE","REVERSA",0,0,2
2015-07-14 10:53:00,"CENTRO 1ER CUADRO","AV. ALLENDE Y CALLE RAMON CORONA","CENTRO",,"CHOQUE","CORTE CIRCULACION",0,0,0
2015-07-14 11:12:00,"CENTRO 4TO CUADRO","CALLE GONZALEZ CALDERON Y AV. PAMANES","NUEVA LOS ANGELES",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-07-14 13:41:00,"CENTRO 3ER CUADRO","BLVD. DIAGONAL REFORMA Y AV. JUAREZ","CENTRO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-07-14 13:47:00,"CENTRO 4TO CUADRO","CDA. PRIMERO DE MAYO Y CALLE FLORES MAGON","ALAMEDAS","RESPONSABLE SE DIO A LA HUIDA, SOLO LE AFECTO UN  ESPEJO LATERAL","CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-07-14 14:48:00,"CENTRO 3ER CUADRO","BLVD. DIAGONAL REFORMA Y CALLE 28","CENTRO","OF. ****** DE PERITOS","CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-07-14 15:34:00,"CENTRO 1ER CUADRO","BLVD. INDEPENDENCIA Y CALLE ACUÑA","CENTRO",,"CHOQUE","CORTE CIRCULACION",0,0,0
2015-07-14 16:21:00,"NORTE","PROLONGACION FRANCISCO QUINTO Y CAMILO TORRES","J. R. MIJARES","LLEGARON ASEGURADORAS Y PARTICIPANTES SE ARREGLARON","CHOQUE","CORTE CIRCULACION",0,0,0
2015-07-14 16:33:00,"ORIENTE 2","CALLE SAPORO Y CALLE MICA","SOL DE ORIENTE",,"CHOQUE","BACHES",0,0,2
2015-07-14 18:23:00,"ORIENTE 1","BLVD. FRENTE AL PARQUE ESPAÑA","FRESNO","RESPONSABLE SE DIO A LA HUIDA","ATROPELLADO PEATON","EXCESO DE VELOCIDAD",0,0,0
2015-07-14 18:46:00,"ORIENTE 1","TORREON MATAMOROS PUENTE FRANCISCO SARABIA","HORIZONTE","LESIONADA EMBARAZADA ******, 29'S WALTER","CHOQUE","NO RESPETAR DISTANCIA",1,0,2
2015-07-14 20:03:00,"ORIENTE 1","CALZ. ABASTOS Y RIO GUADALQUIVIR","ESTRELLA","OF. ******, PALACIOS DE PERITOS","CARAMBOLA","NO RESPETAR DISTANCIA",0,0,3
2015-07-15 07:15:00,"CENTRO 1ER CUADRO","AV. PTE. CARRANZA Y CALLE TREVIÑO","CENTRO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",1,0,2
2015-07-15 07:42:00,"ORIENTE 2","CARRETERA A SANTA FE A LA ALTURA DEL FRACC. EX HACIENDA LA JOYA","EX. HACIENDA LA JOYA",,"ATROPELLADO PEATON","PERDIDA CONTROL",1,0,1
2015-07-15 09:41:00,"CENTRO 3ER CUADRO","BLVD. INDEPENDENCIA Y CALZ. AVILA CAMACHO","CENTRO","OFICIAL ****** DE PERITOS","CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-15 09:59:00,"ORIENTE 1","PERIFERICO Y AV BRAVO","PLAN DE SAN LUIS","OFICIAL ****** DE POLICIA ESTATAL","CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-07-15 10:01:00,"CENTRO 2DO CUADRO","AV. MORELOS Y CALLE COMONFORT","CENTRO","DERRAPE DE MOTO","CAIDA DE PERSONAS","PERDIDA CONTROL",1,0,1
2015-07-15 11:49:00,"CENTRO 2DO CUADRO","CALLE MARIANO LOPEZ ORTIZ Y AV. MATAMOROS","CENTRO","OFICIAL ****** DE PERITOS","CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-07-15 13:17:00,"CENTRO 3ER CUADRO","CALZ. CUAHUTEMOC Y AV. GUERRERO","CENTRO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-07-15 16:31:00,"CENTRO 1ER CUADRO","AV. RODRIGUEZ Y AV. JUAREZ","CENTRO","OF. DE PERITOS ******, NO SE PUDO TOMAR DATOS","CHOQUE","CORTE CIRCULACION",0,0,0
2015-07-15 17:31:00,"CENTRO 4TO CUADRO","AV. MADRID Y CALLE ZACATECAS","SAN ISIDRO","OFICIAL ****** DE PERITOS","CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-07-15 17:34:00,"SUR 1","PASEO CENTRAL Y CALLE CLAVELES","TORREON JARDIN",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-15 19:31:00,"SUR 2","CARRETERA MIELERAS Y BLVD. TORREON MATAMOROS","PARQUE INDUSTRIAL ORIENTE","87 DE LESIONADOS","CHOQUE","PERDIDA CONTROL",0,0,2
2015-07-15 22:00:00,"ORIENTE 1","CALZ- AVILA CAMACHO Y 4 CAMINOS","NAVARRO","ATENDIDO EN TURNO NOCTURNO","CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-16 03:30:00,"CENTRO 4TO CUADRO","CARRETRA TORREON-SAN PEDRO EN DESNIVEL DE VILLAFLORIDA","VILLA FLORIDA","PERCANCE ATENDIDO EN TURNO NOCTURNO, NO SE TIENEN DATOS DE","VOLCADURA","PERDIDA CONTROL",1,0,1
2015-07-16 08:28:00,"CENTRO 3ER CUADRO","BLVD. REVOLUCION Y CALLE 28","CENTRO","OFICIAL ****** DE PERITOS","CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-07-16 08:49:00,"CENTRO 4TO CUADRO","CALLE FELIX RAMIREZ Y AV. PAMANES","AMPL. LOS ANGELES","OFICIAL ******","CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-07-16 09:34:00,"ORIENTE 1","PERIFERICO FRENTE A GALERIAS","ZONA INDUSTRIAL DE TOREON","NO HUBO CONTACTO CON OTRO VEHICULO QUE SUPESTAMENTE LE CORTO EL PASO","CHOQUE","CORTE CIRCULACION",0,0,1
2015-07-16 11:14:00,"CENTRO 3ER CUADRO","CALZ. CUAUHTEMOC Y AV. MATAMOROS","CENTRO","OFICIAL  RAMOS DE PERITOS","CARAMBOLA","NO RESPETAR DISTANCIA",0,0,3
2015-07-16 13:32:00,"ORIENTE 1","BLVD. INDEPENDENCIA NUDO MIXTECO","EL FRESNO","OFICIAL ******, CHOCO CON MURO DE CONTENCION","CHOQUE","PERDIDA CONTROL",0,0,1
2015-07-16 13:56:00,"ORIENTE 1","BLVD. DIAGONAL REFORMA Y CALZ. ABASTOS","SANTA MARIA","OFICIAL ******","CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-16 14:28:00,"CENTRO 3ER CUADRO","BLVD. DIAGONAL REFORMA Y PROLONGACION ZACATECAS","CENTRO","OFICIAL ******, LESIONADA LA CONDUCTORA 1","CHOQUE","NO RESPETAR DISTANCIA",1,0,2
2015-07-16 14:29:00,"CENTRO 1ER CUADRO","AV. JUAREZ Y CALLE RAMON CORONA","CENTRO","OFICIAL ******, PARTICIPANTES SE ARREGLARON","CHOQUE","REVERSA",0,0,0
2015-07-16 18:08:00,"CENTRO 3ER CUADRO","AV. HIDALGO Y CALLE 31","CENTRO","OFICIAL DE PERITOS ******","CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-07-16 18:15:00,"ORIENTE 1","BLVD. FRANCISCO SARABIA Y CALZ. RAMON MENDEZ","SALVADOR ALLENDE",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-16 19:11:00,"CENTRO 4TO CUADRO","CALLE NOGALES Y CALZ. SALVADOR CREEL","JACARANDAS","OFICIAL ****** DE PERITOS, LESIONADO CONDUCTOR 2","CHOQUE","NO RESPETAR SEÑAL ALTO",1,0,2
2015-07-16 19:18:00,"SUR 2","CALZ. VASCONCELOS Y AV. PAVO REAL","PROVITEC","OFICIAL ****** DE PERITOS","CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-07-16 19:54:00,"SUR 2","AV. UNIVERSIDAD Y CALLE DEL ABASTO","RINCON LA MERCED","OFICIAL ****** DE PERITOS, MOTOCICLISTA SE IMPACTO CON CIBER-CAFE","CHOQUE","VUELTA INDEBIDA",1,0,2
2015-07-16 19:56:00,"CENTRO 2DO CUADRO","AV. ZACATECAS Y CALLE DONATO GUERRA","CENTRO","OFICIAL ****** Y PALACIOS DE PERITOS","CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-07-16 20:18:00,"ORIENTE 1","CALZ. QUETZALCOATL Y CALLE DEL AJUSCO","TIERRA Y LIBERTAD",,"CARAMBOLA","CORTE CIRCULACION",2,0,2
2015-07-17 02:30:00,"ORIENTE 2","CARRETERA TORREON MATAMOROS FRENTE AL 33 BATALLON","OSCAR FLORES TAPIA","TURNO NOCTURNO, RESPONSABLE HUYO, LESIONES LEVES DEL AFECTADO EN TRICICLO","ATROPELLADO CICLISTA","EXCESO DE VELOCIDAD",1,0,2
2015-07-17 09:33:00,"SUR 1","CALZ. LAZARO CARDENAS Y CALLE ORQUIDEAS","JARDINES DE CALIFORNIA",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-17 10:17:00,"CENTRO 3ER CUADRO","AV. JUAREZ Y CALLE 27","CENTRO","OFICIAL ****** DE PERITOS","CARAMBOLA","CORTE CIRCULACION",1,0,3
2015-07-17 13:00:00,"CENTRO 3ER CUADRO","BLVD. REVOLUCION FRENTE A LA DEPORTIVA","CENTRO","OFICIAL ****** DE PERITOS","CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-17 17:00:00,"CENTRO 1ER CUADRO","BLVD. REVOLUCION Y ZARAGOZA","CENTRO","EL RESPONSABLE SE DIO A LA HUIDA A BORDO DEL CAMION RUTA DORADA OFICIAL ALVARO","ATROPELLADO PEATON","NO RESPETAR DISTANCIA",1,0,1
2015-07-17 17:30:00,"CENTRO 2DO CUADRO","AV. JOAQUIN MORENO Y AV. ALLENDE","CENTRO","OFICIAL ****** DE PERITOS","CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-07-17 20:45:00,"SUR 2","CARRETERA TORREON MATAMOROS Y CALZ. VASCONCELOS","PROVITEC","OFICIAL ****** ESTA EN EL LUGAR DEL ACCIDENTE","CHOQUE","CORTE CIRCULACION",0,0,0
2015-07-17 22:05:00,"SUR 2","PASEO DEL TECNOLOGICO Y CALZ. DE LOS ARQUITECTOS","M. MERCADO DE LOPEZ SANCHEZ","TURNO NOCTURNO","CHOQUE","CORTE CIRCULACION",1,0,2
2015-07-17 22:20:00,"SUR 2","BLVD. RODRIGUEZ TRIANA Y CALZ. GOMEZ MORIN","MAGISTERIO SECCION 38","TURNO NOCTURNO","CHOQUE","EBRIEDAD",0,0,2
2015-07-17 23:00:00,"ORIENTE 1","AV. JUAREZ Y CALZ. XOCHIMILCO","VILLA CALIFORNIA","TURNO NOCTURNO","CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-17 23:30:00,"ORIENTE 1","AV. BRAVO COL. NUEVA CALIFORNIA","NUEVA CALIFORNIA","TURNO NOCTURNO, CONDUCTOR SE DIO A LA HUIDA","CHOQUE","CORTE CIRCULACION",0,0,1
2015-07-18 00:00:00,"CENTRO 4TO CUADRO","DESNIVEL VILLA FLORIDA","VILLA FLORIDA","TURNO NOCTURNO","CHOQUE","CORTE CIRCULACION",0,0,1
2015-07-18 02:10:00,"SUR 1","BLVD. REVOLUCION PUENTE DIANA LAURA","CAMPESTRE LA ROSITA","TURNO NOCTURNO, CHOCO CONTRA MURO DE CONTENCION","CHOQUE","EXCESO DE VELOCIDAD",1,0,1
2015-07-18 03:00:00,"SUR 2","CALZ. SALTILLO 400 Y PASEO DEL TECNOLOGICO","AMPLIACION LA ROSITA","TURNO NOCTURNO","CHOQUE","EBRIEDAD",1,0,2
2015-07-18 03:30:00,"CENTRO 3ER CUADRO","BLVD. REVOLUCION Y CALLE 16","CENTRO","TURNO NOCTURNO, RESPONSABLE SE DIO A LA HUIDA, CHOCA CON MALLA CICLONICA CAMELLON CENTRAL","CHOQUE","EXCESO DE VELOCIDAD",0,0,0
2015-07-18 09:24:00,"CENTRO 3ER CUADRO","AV. CORREGIDORA Y CALLE 21","CENTRO","OFICIAL ****** DE PERITOS","CHOQUE","NO RESPETAR SEÑAL ALTO",1,0,2
2015-07-18 09:33:00,"CENTRO 3ER CUADRO","AV. JUAREZ Y CALLE 21","CENTRO","OFICIAL ****** DE PERITOS","CHOQUE","CORTE CIRCULACION",1,0,2
2015-07-18 09:54:00,"ORIENTE 1","CALZ. EALY ORTIZ Y CALZ. NEZAHUALCOYOTL","MOCTEZUMA","OFICIAL ****** DE PERITOS, CHOCA CON VEHICULO ESTACIONADO","CHOQUE","PERDIDA CONTROL",0,0,2
2015-07-18 11:36:00,"SUR 2","CALZ. GOMEZ MORIN Y CALZ. SALTILLO 400","TORREON RESIDENCIAL","OFICIAL ****** DE PERITOS, OMITEN NOMBRES","CHOQUE","VUELTA INDEBIDA",0,0,2
2015-07-18 12:24:00,"CENTRO 2DO CUADRO","AV. JUAREZ Y CALLE COMONFORT","CENTRO","OFICIAL ****** DE PERITOS, LESIONADA ******, TRASLADO POR SUS PROPIOS MEDIOS","CHOQUE","CORTE CIRCULACION",1,0,2
2015-07-18 13:21:00,"ORIENTE 1","CALZ. FRANCISCO EALY ORTIZ Y CALZ. QUETZALCOATL","TIERRA Y LIBERTAD","OFICIAL ****** DE PERITOS","CHOQUE","EBRIEDAD",0,0,2
2015-07-18 15:30:00,"ORIENTE 1","CALZ. ROVIROSA WADE Y CALZ. XOCHIMILCO","NUEVA CALIFORNIA","****** DE PERITOS","CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-07-18 16:30:00,"ORIENTE 2","AV. SANTA FE Y CALLE DE LOS CARDENCHES","SANTA FE","X2 LE INDICO LA MANERA DE PROCEDER A LA AFECTADA YA QUE EL RESPONSABLE SE RETIRO","CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-18 16:45:00,"ORIENTE 1","RIO FUERTE Y RIO SABINAS","LAS MAGDALENAS","OFICIAL NO SUPO EL NOMBRE DEL PERITO, EL RESPONSABLE SE DIO A LA HUIDA","CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-07-18 17:00:00,"ORIENTE 1","CHALCAS Y BLVD. DIAGONAL REFORMA","SANTA MARIA","OFICIAL ****** DE PERITOS","CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-18 18:30:00,"ORIENTE 2","CANAL DE LA CONCHA Y CERRO DE LAS CALABAZAS","CIUDAD NAZAS","OFICIAL ****** DE PERITOS","CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-07-18 18:50:00,"CENTRO 1ER CUADRO","GALEANA Y AV. ABASOLO","CENTRO","OFICIAL ****** DE PERITOS","CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-07-18 20:40:00,"SUR 1","CALLE M ENTRE AV.3RA Y AV. 4TA","EDUARDO GUERRA",,"CHOQUE","PERDIDA CONTROL",0,0,2
2015-07-18 22:00:00,"ORIENTE 1","BLVD. DE LOS GRANDES PINTORES Y CALZ. JUAN AGUSTIN DE ESPINOZA","LAS ETNIAS","CAMION LINEA ALLENDE-ABASTOS LA-CORTINA, CONCESION C-3154","CHOQUE","CORTE CIRCULACION",0,0,2
2015-07-18 23:30:00,"CENTRO 1ER CUADRO","ABASOLO Y FALCON","CENTRO","10 DE PERITOS","CHOQUE","EXCESO DE VELOCIDAD",1,0,2
2015-07-18 23:50:00,"CENTRO 2DO CUADRO","GARCIA CARRILLO Y OCAMPO","CENTRO",,"CHOQUE","EXCESO DE VELOCIDAD",0,0,2
2015-07-19 00:10:00,"ORIENTE 1","CARRETERA TORREON-SAN PEDRO Y PERIFERICO","CIUDAD INDUSTRIAL","ELEMENTO PASO DATOS POR WISKY, PERO INCOMPLETOS, UNA LICENCIA BORROSA","CHOQUE","EXCESO DE VELOCIDAD",0,0,2
2015-07-19 01:00:00,"SUR 2","BLVD. RODRIGUEZ TRIANA Y AV UNIVERSIDAD","SANTA ANITA","TURNO NOCTURNO, DATOS INCOMPLETOS","CHOQUE","EBRIEDAD",1,0,0
2015-07-19 01:16:00,"SUR 2","CART. A MIELERAS A LA ATURA DE MONTEBELLO","MONTEBELLO","HUYO RESPONSABLE","CHOQUE","EXCESO DE VELOCIDAD",1,0,1
2015-07-19 03:27:00,"ORIENTE 1","AV JUAREZ Y BLVD LAS TORRES","LAS TORRES","FUE UN BANQUETAZO, SIN LESIONADOS","CHOQUE","PERDIDA CONTROL",0,0,1
2015-07-19 03:30:00,"CENTRO 2DO CUADRO","BLVD INDEPENDENCIA Y ZACATECAS","CENTRO","HUYO RESPONSABLE","CHOQUE","EXCESO DE VELOCIDAD",0,0,1
2015-07-19 03:47:00,"CENTRO 2DO CUADRO","ALLENDE Y CALZ COLON","CENTRO",,"CHOQUE","PERDIDA CONTROL",0,0,2
2015-07-19 09:18:00,"ORIENTE 1","CARRETERA TORREON MATAMOROS Y BLVD. FRANCISCO SARABIA","HORIZONTE","OFICIAL ******, ****** DE PERITOS","CHOQUE","PERDIDA CONTROL",1,0,0
2015-07-19 10:20:00,"ORIENTE 2","CARRETERA A SANTA FE KM 1","LA CORTINA","VEHICULO DEL PERCANCE ABANDONADO DESDE ANOCHE","CHOQUE","PERDIDA CONTROL",0,0,1
