fecha_hora,sector,ubicacion,colonia,observaciones,clasificacion,causa,lesionados,fallecidos,vehiculos_cantidad
2015-03-01 00:00:00,"NO ESPECIFICADO","CALZ SALTILLO 400 Y CARRARA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-01 00:00:00,"NO ESPECIFICADO","BLVD INDEPENDENCIA Y CALZ ABASTOS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-01 00:00:00,"NO ESPECIFICADO","BLVD DIAGONAL DE LAS FUENTES Y BLVD RDZ TRIANA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-01 00:00:00,"NO ESPECIFICADO","PASEO DEL TECNOLOGICO Y CALZ DIVICION DEL NORTE",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-01 00:00:00,"NO ESPECIFICADO","COMONFORT Y BLVD REVOLUCION",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-01 00:00:00,"NO ESPECIFICADO","BLVD DIAGONAL REFORMA Y BLVD RDZ TRIANA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-01 00:00:00,"NO ESPECIFICADO","AV JUAREZ Y ATENAS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-01 00:00:00,"NO ESPECIFICADO","CALZ AVILA CAMACHO Y CALZ AEROPUERTO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-01 00:00:00,"NO ESPECIFICADO","CALLE 21 Y AV CORREGIDORA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-02 00:00:00,"NO ESPECIFICADO","VIGATA SIMO Y CALZ VAZCONCELOS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-02 00:00:00,"NO ESPECIFICADO","CARRT. TORREON-MATAMOROS ALTURA DE CU","",,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-02 00:00:00,"NO ESPECIFICADO","BLVD. LAGUNA SUR Y CALLE 10MA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-02 00:00:00,"NO ESPECIFICADO","AV. PTE CARRANZA Y CALLE 32",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-02 00:00:00,"NO ESPECIFICADO","BLVD. INDEPENDENCIA Y CALZ. CUAUHTEMOC",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-02 00:00:00,"NO ESPECIFICADO","TECNOLOGICO Y LIBERTAD",,"LESIONADO SIN GRAVEDAD","CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-02 00:00:00,"NO ESPECIFICADO","AV SEGUNDA Y CALLE H",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-02 00:00:00,"NO ESPECIFICADO","DEBAJO DEL PUENTE PLATEADO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-02 00:00:00,"NO ESPECIFICADO","CIPRESES Y PASEO DE LA ROSITA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-02 00:00:00,"NO ESPECIFICADO","BLVD- DIAG DE LAS FUENTES Y PASEO DE LA ROSITA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-03 00:00:00,"NO ESPECIFICADO","VILLAS CENTENARIO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-03 00:00:00,"NO ESPECIFICADO","JUAREZ Y UNIVERSIDAD",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-03 00:00:00,"NO ESPECIFICADO","FALCON Y BLVD CONSTITUCION",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-03 00:00:00,"NO ESPECIFICADO","BLVD DIAGONAL REFORMA Y CALZ ABASTOS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-03 00:00:00,"NO ESPECIFICADO","AV MORELOS Y RAMON CORONA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-03 00:00:00,"NO ESPECIFICADO","FUNDADORES Y ISABEL LA CATALICA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-03 00:00:00,"NO ESPECIFICADO","PERIFERICO Y DUENDES DE OROZCO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-03 00:00:00,"NO ESPECIFICADO","GUERRERO Y RAMON MENDEZ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-04 00:00:00,"NO ESPECIFICADO","CALZ CUAUHTEMOC Y BLVD REVOLUCION",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-03-04 00:00:00,"NO ESPECIFICADO","BLVD DIAGONAL REFORMA Y CALLE 32",,,"CHOQUE","NO ESPECIFICADO",0,0,0
