fecha_hora,sector,ubicacion,colonia,observaciones,clasificacion,causa,lesionados,fallecidos,vehiculos_cantidad
2015-02-06 00:00:00,"NO ESPECIFICADO","AV CORREGIDORA Y GARCIA CARRILLO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-06 00:00:00,"NO ESPECIFICADO","PASEO DEL OLIMPO Y CALZ SALTILLO 400",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-06 00:00:00,"NO ESPECIFICADO","CALZ COLON Y ESCOBEDO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-06 00:00:00,"NO ESPECIFICADO","CENTRAL Y TULIPANES",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-06 00:00:00,"NO ESPECIFICADO","TIJUANA Y JUAREZ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-06 00:00:00,"NO ESPECIFICADO","CARRANZA Y GALEANA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-06 00:00:00,"NO ESPECIFICADO","AV. BRAVO Y CALLE 12",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-07 00:00:00,"NO ESPECIFICADO","LEONA AVICARIO Y AV MATAMOROS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-07 00:00:00,"NO ESPECIFICADO","PAVORREAL Y CALZ SALTILLO 400",,,"INCIDENTES NO ESPECIFICADOS","NO ESPECIFICADO",0,0,0
2015-02-07 00:00:00,"NO ESPECIFICADO","RIO PAPALOAPAN Y RIO SENA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-07 00:00:00,"NO ESPECIFICADO","CALZ CUITLAHUAC ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-07 00:00:00,"NO ESPECIFICADO","CALLE 11 Y AV ARISTA",,,"INCIDENTES NO ESPECIFICADOS","NO ESPECIFICADO",0,0,0
2015-02-07 00:00:00,"NO ESPECIFICADO","PERIFERICO A LA ALTURA DE GALERIAS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-07 00:00:00,"NO ESPECIFICADO","AV 06 DE OCTUBRE Y CALLE 11",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-07 00:00:00,"NO ESPECIFICADO","CALZ GOMEZ MORIN",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-07 00:00:00,"NO ESPECIFICADO","PERIFERICO A LA ALTURA DE LA COL PLAN DE SAN LUIS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-07 00:00:00,"NO ESPECIFICADO","RUMOROSA Y CALZ FCO SARABIA",,,"INCIDENTES NO ESPECIFICADOS","NO ESPECIFICADO",0,0,0
2015-02-07 00:00:00,"NO ESPECIFICADO","TORREON MATAMOROS Y ESTERITO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-07 00:00:00,"NO ESPECIFICADO","RAMON CORONA Y AV ABASOLO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-07 00:00:00,"NO ESPECIFICADO","MONTEVIDEO Y BLVD CONSTITUCION",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-07 00:00:00,"NO ESPECIFICADO","BLVD TORREON 2000",,,"CHOQUE","NO ESPECIFICADO",0,1,0
2015-02-07 00:00:00,"NO ESPECIFICADO","PASEO DEL TECNOLOGICO Y CALZ VAZCONCELOS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-07 00:00:00,"NO ESPECIFICADO","GALEANA Y AV ALLENDE",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-07 00:00:00,"NO ESPECIFICADO","CALZ CUAUHTEMOC Y AV ARTES GRAFICAS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-08 00:00:00,"NO ESPECIFICADO","AV JUAREZ Y CALLE 12",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-08 00:00:00,"NO ESPECIFICADO","AV ABASOLO Y DONATO GUERRA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-08 00:00:00,"NO ESPECIFICADO","AV CORREGIDORA Y CALZ CUAUHTEMOC",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-08 00:00:00,"NO ESPECIFICADO","PASEO JACARANDAS Y ALAMOS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-08 00:00:00,"NO ESPECIFICADO","TORREON MATAMOROS FRENTE AL CAMPO MILITAR",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-08 00:00:00,"NO ESPECIFICADO","BLVD DIAGONAL DE LAS FUENTES Y BLVD RDZ TRIANA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-08 00:00:00,"NO ESPECIFICADO","BLVD INDEPENDENCIA A LA ALTURA DEL NUDO MIXTECO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-08 00:00:00,"NO ESPECIFICADO","BLVD DIAGONAL DE LAS FUENTES Y BLVD RDZ TRIANA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-09 00:00:00,"NO ESPECIFICADO","BLVD INDEPENDENCIA Y ACUÑA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-09 00:00:00,"NO ESPECIFICADO","AV UNIVERSIDAD Y BLVD REVOLUCION",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-09 00:00:00,"NO ESPECIFICADO","FUNDADORES Y AV UNIVERSIDAD",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-09 00:00:00,"NO ESPECIFICADO","DESNIVEL DEL TORREON MATAMOROS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-09 00:00:00,"NO ESPECIFICADO","BLVD INDEPENDENCIA Y ACUÑA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-09 00:00:00,"NO ESPECIFICADO","CALZ. CUITLAHUAC Y CALZ ABASTOS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-09 00:00:00,"NO ESPECIFICADO","CALZ. MEXICO Y BLVD REVOLUCION",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-09 00:00:00,"NO ESPECIFICADO","INDEPENCENCIA Y WASHINTONG",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-09 00:00:00,"NO ESPECIFICADO","JABONES Y DE LA COSECHA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-10 00:00:00,"NO ESPECIFICADO","ACUÑA Y AV ALLENDE",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-10 00:00:00,"NO ESPECIFICADO","BROMO Y AV UNIVERSIDAD",,,"CHOQUE","NO ESPECIFICADO",3,0,0
2015-02-10 00:00:00,"NO ESPECIFICADO","BLVD RDZ TRIANA Y AV UNIVERSIDAD",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-10 00:00:00,"NO ESPECIFICADO","AV VICTORIA Y CALLE 21",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-10 00:00:00,"NO ESPECIFICADO","GALEANA Y AV OCAMPO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-10 00:00:00,"NO ESPECIFICADO","CARRETERA SAN PEDRO SENDEROS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-10 00:00:00,"NO ESPECIFICADO","DIVICION DEL NORTE Y GUAYAS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-10 00:00:00,"NO ESPECIFICADO","CARRANZA Y CALLE 32",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-10 00:00:00,"NO ESPECIFICADO","PROL. CUAUAHTEMOC Y TEC DE LA LAGUNA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-11 00:00:00,"NO ESPECIFICADO","BLVD REVOLUCION Y CALLE 44",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-11 00:00:00,"NO ESPECIFICADO","CALZ RUBEN DARIO Y BLVD INDEPENDENCIA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-11 00:00:00,"NO ESPECIFICADO","JUAMBELZ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-11 00:00:00,"NO ESPECIFICADO","AV MATAMOROS Y RAMOS ARIZPE",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-11 00:00:00,"NO ESPECIFICADO","PERIFERICO Y CARRETERA A SANTA FE",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-11 00:00:00,"NO ESPECIFICADO","AV 6 DE OCTUBRE Y CALLE 11",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-11 00:00:00,"NO ESPECIFICADO","BLVD LIBERTAD Y AV. ALLENDE",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-11 00:00:00,"NO ESPECIFICADO","UNIVERSIDAD Y TRIANA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-11 00:00:00,"NO ESPECIFICADO","PAMANES Y JULIO LUJAN",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-11 00:00:00,"NO ESPECIFICADO","UNIVERSIDAD Y BLVD LAGUNA SUR",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-11 00:00:00,"NO ESPECIFICADO","METROPOLITANO Y LAGUNA SUR",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-11 00:00:00,"NO ESPECIFICADO","MORELOS Y ACUÑA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-11 00:00:00,"NO ESPECIFICADO","PUENTE LAS DALIAS LAGUNA SUR",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-11 00:00:00,"NO ESPECIFICADO","CALLE 11 Y AV 6 DE OCTUBRE",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-11 00:00:00,"NO ESPECIFICADO","COMONFORT Y OCAMPO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-12 00:00:00,"NO ESPECIFICADO","BLVD CONSTITUCION Y RDZ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-12 00:00:00,"NO ESPECIFICADO","AV HIDALGO Y CALLE 18",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-12 00:00:00,"NO ESPECIFICADO","CALZ MOCTEZUMA Y BLVD DIAGONAL REFORMA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-12 00:00:00,"NO ESPECIFICADO","AV BRAVO Y CALZ XOCHIMILCO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-12 00:00:00,"NO ESPECIFICADO","CALLE LEANDRO VALLE Y BLVD REVOLUCION",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-12 00:00:00,"NO ESPECIFICADO","CALLE VAGONES Y JABONES",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-12 00:00:00,"NO ESPECIFICADO","AV. MORELOS Y CALLE LEONA VICARIO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-12 00:00:00,"NO ESPECIFICADO","AV. ALLENDE Y CALLE ILDEFONSO FUENTES",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-12 00:00:00,"NO ESPECIFICADO","ELIOTROPOS Y CITLATEPETL",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-12 00:00:00,"NO ESPECIFICADO","DIAFONAL REFORMA Y AV. JUAREZ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-12 00:00:00,"NO ESPECIFICADO","CALLE LEONA VICARIO Y AV. MORELOS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-12 00:00:00,"NO ESPECIFICADO","DEL MONJE Y SAN RAMON",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-13 00:00:00,"NO ESPECIFICADO","AV. MORELOS Y CALZ SALTILLO 400",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-13 00:00:00,"NO ESPECIFICADO","TENOCHTITLAN Y XOCHIMILCO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-13 00:00:00,"NO ESPECIFICADO","PASEO DEL OLIMPO Y PASEO DE LA ROSITA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-13 00:00:00,"NO ESPECIFICADO","PASEO DE TECNOLOGICO Y BLVD RDZTRIANA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-14 00:00:00,"NO ESPECIFICADO","BLVD CONSTITUCION Y MONACO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-14 00:00:00,"NO ESPECIFICADO","MADRID Y QUEBEC",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-14 00:00:00,"NO ESPECIFICADO","TORREON MATAMOROS Y CARRETERA A MIELERAS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-14 00:00:00,"NO ESPECIFICADO","CALZ ABASTOS Y BLVD CONSTITUCION",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-14 00:00:00,"NO ESPECIFICADO","PERIFERICO A LA ALTURA DE LA NARRO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-14 00:00:00,"NO ESPECIFICADO","BLVD INDEPENDENCIA Y RODRIGUEZ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-14 00:00:00,"NO ESPECIFICADO","BLVD GRANDES PINTORES Y CALZ AGUSTIN DE ESPINOZA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-14 00:00:00,"NO ESPECIFICADO","TREVIÑO Y AV PRESIDENTE CARRANZA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-14 00:00:00,"NO ESPECIFICADO","BLVD INDEPENDENCIA Y CALLE 37",,,"INCIDENTES NO ESPECIFICADOS","NO ESPECIFICADO",0,0,0
2015-02-14 00:00:00,"NO ESPECIFICADO","CALLE 12 Y AV PRESIDENTE CARRANZA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-14 00:00:00,"NO ESPECIFICADO","CALZ CUAUHTEMOC Y AV BRAVO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-14 00:00:00,"NO ESPECIFICADO","BLVD DIAGONAL REFORMA Y AV JUAREZ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-14 00:00:00,"NO ESPECIFICADO","BLVD REVOLUCION Y BLVD RDZ TRIANA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-14 00:00:00,"NO ESPECIFICADO","COMONFORT Y AV PRESIDENTE CARRANZA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-15 00:00:00,"NO ESPECIFICADO","CARRETERA TORREON MATAMOROS FRENTE AL 33 BATALLON DE INFANTERIA",,,"VOLCADURA","NO ESPECIFICADO",0,0,0
2015-02-15 00:00:00,"NO ESPECIFICADO","LEON AVICARIO Y AV JUAREZ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-15 00:00:00,"NO ESPECIFICADO","BLVD REVOLUCION Y GALEANA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-16 00:00:00,"NO ESPECIFICADO","ACUÑA Y AV ALLENDE",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-16 00:00:00,"NO ESPECIFICADO","DEBAJO DEL PUENTE DE VILLA FLORIDA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-16 00:00:00,"NO ESPECIFICADO","AV JUAREZ Y CALZ CUAUHTEMOC",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-16 00:00:00,"NO ESPECIFICADO","JOAQUIN SERRANO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-16 00:00:00,"NO ESPECIFICADO","CALLE 32 Y AV PRESIDENTE CARRANZA ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-16 00:00:00,"NO ESPECIFICADO","CALZ VASCONCELOS Y PAVORREAL",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-17 00:00:00,"NO ESPECIFICADO","AV PRESIDENTE CARRANZA YCALLE 24",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-17 00:00:00,"NO ESPECIFICADO","PRESIDENTE CARRANZA Y CALLE 24",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-17 00:00:00,"NO ESPECIFICADO","JUAN E GARCIA Y AV JUAREZ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-17 00:00:00,"NO ESPECIFICADO","TORREON MATAMOROS Y CALZ VAZCONCELOS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-17 00:00:00,"NO ESPECIFICADO","CALZ ABASTOS Y RIO TAMESIS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-17 00:00:00,"NO ESPECIFICADO","AV ESCOBEDO Y JAVIER MINA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-18 00:00:00,"NO ESPECIFICADO","BRAVO Y MEXICALI",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-18 00:00:00,"NO ESPECIFICADO","COBIAN E INDEPENDECIA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-18 00:00:00,"NO ESPECIFICADO","DE LA PAZ Y ABASTOS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-18 00:00:00,"NO ESPECIFICADO","AV ALLENDE Y BLANCO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-18 00:00:00,"NO ESPECIFICADO","AV MORELOS Y RODRIGUEZ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-18 00:00:00,"NO ESPECIFICADO","BLVD REVOLUCION Y SICOMOROS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-18 00:00:00,"NO ESPECIFICADO","CARRETERA A SAN PEDRO ALTURA DE SENDEROS",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-18 00:00:00,"NO ESPECIFICADO","ALLENDE Y XOCHIMILCO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-19 00:00:00,"NO ESPECIFICADO","NUDO MIXTECO INDEPENDENCIA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-19 00:00:00,"NO ESPECIFICADO","BLVD RDZ TRIANA Y AV UNIVERSIDAD",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-19 00:00:00,"NO ESPECIFICADO","BLVD INDEPENDENCIA Y CALZ RUBEN DARIO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-19 00:00:00,"NO ESPECIFICADO","BLVD REVOLUCION Y AV MEXICO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-19 00:00:00,"NO ESPECIFICADO","PROL CUAUHTEMOC Y GUADALAJARA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-19 00:00:00,"NO ESPECIFICADO","AV HIDALGO Y ROSENDO GUERRERO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-19 00:00:00,"NO ESPECIFICADO","CALZ AGUILA NACIONAL Y TREVIÑO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-19 00:00:00,"NO ESPECIFICADO","BLVD REVOLUCION Y JAZMINES",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-19 00:00:00,"NO ESPECIFICADO","BLVD DIAGONAL DE LAS FUENTES Y DE TORREON A LERDO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-19 00:00:00,"NO ESPECIFICADO","BLVD REVOLUCION Y CALLE 22",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-19 00:00:00,"NO ESPECIFICADO","AV PRESIDENTE CARRANZA Y GARCIA CARRILLO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-19 00:00:00,"NO ESPECIFICADO","FRANCISCO EALY ORTIZ Y BLVD DIAGONAL REFORMA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-19 00:00:00,"NO ESPECIFICADO","JUAN E GARCIA Y AV ARISTA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-19 00:00:00,"NO ESPECIFICADO","AV ARTES GRAFICAS Y CALLE 16",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-19 00:00:00,"NO ESPECIFICADO","CALZ LAZARO CARDENAS Y AV TERCERA",,,"INCIDENTES NO ESPECIFICADOS","NO ESPECIFICADO",0,0,0
2015-02-19 00:00:00,"NO ESPECIFICADO","BLVD TRIANA Y UNIVERSIDAD",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-19 00:00:00,"NO ESPECIFICADO","INDEPENDENCIA Y RUBEN DARIO",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-20 00:00:00,"NO ESPECIFICADO","CALZ SALTILLO 400 Y PRIMAVERA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-20 00:00:00,"NO ESPECIFICADO","BLVD RDZ TRIANA Y BLVD LAGUNA",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-20 00:00:00,"NO ESPECIFICADO","AV MATAMOROS Y CALLE 16",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-20 00:00:00,"NO ESPECIFICADO","GALEANA Y AV MORELOS ",,,"CHOQUE","NO ESPECIFICADO",0,0,0
2015-02-20 00:00:00,"NO ESPECIFICADO","COMONFORT Y ALLENDE",,,"CHOQUE","NO ESPECIFICADO",0,0,0
