fecha_hora,sector,ubicacion,colonia,observaciones,clasificacion,causa,lesionados,fallecidos,vehiculos_cantidad
2015-06-03 14:12:00,"SUR 1","AV. CIPRESES Y CALLE SICOMOROS","TORREON JARDIN","SE HIZO CARGO LA ASEGURADORA GNP","CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-06-03 14:20:00,"SUR 2","BLVD. RODRIGUEZ TRIANA Y AV. UNIVERSIDAD","PRADOS DEL ORIENTE",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-03 14:43:00,"CENTRO 1ER CUADRO","CALLE MUZQUIZ Y CALLE MUTUALISMO","CENTRO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-06-03 16:35:00,"ORIENTE 1","BLVD. DIAGONAL REFORMA Y CALLE 30","MOCTEZUMA",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-03 17:20:00,"ORIENTE 2","CARRETERA TORREON MATAMOROS FRENTE AL BATALLON MILITAR","LATINOAMERICANO",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-03 17:39:00,"ORIENTE 2","CARRETERA ANTIGUA SAN PEDRO A LA ALTURA DEL EJIDO SAN AGUSTIN ","ZONA INDUSTRIAL ORIENTE",,"CHOQUE","SENTIDO CONTRARIO",1,0,2
2015-06-03 18:20:00,"ORIENTE 1","AV. JUAREZ Y PERIFERICO","PEQUEÑA ZONA INDUSTRIAL","56 SE ESTAMPO CON PALMA DE CAMELLON LESIONADOS ****** DE ** AÑOS, ****** DE ** AÑOS, ****** DE ** AÑOS, APOYO A.R. T-80, T82, T98","CHOQUE","EXCESO DE VELOCIDAD",3,0,1
2015-06-03 18:25:00,"ORIENTE 1","BLVD. LAS TORRES Y CARRETERA TOREON MATAMOROS","LAS TORRES","DERRAPO SOLO","CAIDA DE PERSONAS","PERDIDA CONTROL",0,0,1
2015-06-03 18:41:00,"CENTRO 4TO CUADRO","CALZ. COLON Y BLVD. CONSTITUCION","AMPLIACION LOS ANGELES",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-03 18:57:00,"CENTRO 4TO CUADRO","CALLE JIMENEZ Y CALZ. RAUL MADERO","NUEVA AURORA",,"CHOQUE","VUELTA INDEBIDA",1,0,3
2015-06-03 19:00:00,"SUR 1","BLVD. REVOLUCION Y PASEO DE LA ROSITA","TORREON JARDIN",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-06-03 19:32:00,"SUR 2","CALLE VENEZUELA Y BLVD. TORREON MATAMOROS","LATINOAMERICANO",,"CHOQUE","SENTIDO CONTRARIO",0,0,2
2015-06-03 21:45:00,"SUR 2","BLVD. DE LA LIBERTAD Y PROL. PASEO DEL TECNOLOGICO","MONTERREAL",,"CHOQUE","CORTE CIRCULACION",0,0,0
2015-06-04 08:00:00,"CENTRO 3ER CUADRO","AV. ALDAMA Y CALLE SIGLO DE TORREON","CENTRO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-06-04 09:32:00,"CENTRO 4TO CUADRO","BLVD. CONSTITUCION Y CALLE COBIAN","NUEVA LOS ANGELES","AR 191","CHOQUE","CORTE CIRCULACION",1,0,2
2015-06-04 10:02:00,"SUR 2","PASEO DE LOS CALVOS Y  CALZ. SALTILLO 400","AMPLIACION LA ROSITA",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-04 10:42:00,"ORIENTE 1","RIO EUFRATES Y RIO TAMESIS","LAS MAGDALENAS",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-06-04 11:25:00,"CENTRO 1ER CUADRO","CALLE RODRIGUEZ Y AV. MORELOS","CENTRO",,"ATROPELLADO CICLISTA","SENTIDO CONTRARIO",1,0,2
2015-06-04 11:29:00,"CENTRO 3ER CUADRO","AV. MORELOS Y CALLE JOAQUIN MORENO","CENTRO",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-04 13:03:00,"ORIENTE 1","AV. ALLENDE Y CALLE MEXICALI","NUEVA CALIFORNIA",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-06-04 13:30:00,"CENTRO 1ER CUADRO","AV. ALLENDE Y CALLE FALCON","CENTRO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-06-04 15:12:00,"CENTRO 2DO CUADRO","AV. HIDALGO Y CALLE COMONFORT","CENTRO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-06-04 15:14:00,"CENTRO 1ER CUADRO","AV. MORELOS Y CALLE FALCON","CENTRO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",1,0,2
2015-06-04 15:49:00,"SUR 2","CALZ. GOMEZ MORIN Y CARRETERA MIELERAS","PARQUE INDUSTRIAL LAJAT",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-04 16:10:00,"ORIENTE 2","AV. BROMO Y CALLE MECETA GUAYANA","LOMA REAL II",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-06-04 16:28:00,"ORIENTE 1","CALZ. AVILA CAMACHO Y CALZ. PALMAS","SANTA MARIA",,"CHOQUE","NO RESPETAR DISTANCIA",1,0,2
2015-06-04 17:39:00,"SUR 2","AV. FUNDADORES Y CALLE SARAPES","PRADOS DEL ORIENTE","60 DERRAPO A CAUSA DE POZO EN EL PAVIMENTO","CAIDA DE PERSONAS","PERDIDA CONTROL",0,0,1
2015-06-04 19:20:00,"CENTRO 2DO CUADRO","CALZ. CUAUHTEMOC Y AV. JUAREZ","CENTRO",,"CHOQUE","NO RESPETAR DISTANCIA",1,0,2
2015-06-04 19:25:00,"CENTRO 2DO CUADRO","BLVD. REVOLUCION Y CALLE CUAUHTEMOC","CENTRO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-06-04 19:49:00,"SUR 2","CALZ. SALTILLO 400 Y AV. PAVORREAL","FOVISTE LA ROSITA","NO SE REQUIRIO PERITOS","CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-06-04 19:53:00,"CENTRO 4TO CUADRO","CALLE HAMSTERDAN Y SAN ISIDRO","COL. SAN ISIDRO",,"CHOQUE","CORTE CIRCULACION",1,0,2
2015-06-04 20:08:00,"CENTRO 3ER CUADRO","AV. ZACATECAS Y CALLE JUAN PABLO","CENTRO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",1,0,2
2015-06-05 00:30:00,"SUR 2","BLVD RODRIGUEZ TRIANA Y BLVD. LAGUNA SUR","LAS DALIAS","PERCANCE ATENDIDO DURANTE EL TURNO NOCTURNO","CHOQUE","CORTE CIRCULACION",0,0,0
2015-06-05 08:45:00,"ORIENTE 1","AV. MEXICO Y BLVD REVOLUCION","FELIPE ANGELES",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-06-05 08:45:00,"ORIENTE 1","AV. MEXICO Y BLVD REVOLUCION","FELIPE ANGELES",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-06-05 09:15:00,"ORIENTE 1","AV. JUAREZ Y CALLE MATIAS ROMAN","NUEVO TORREON",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-06-05 10:38:00,"CENTRO 2DO CUADRO","AV. ESCOBEDO Y CALLE GONZALEZ ORTEGA","CENTRO","SE TRASLADO AL CONDUCTOR DE LA MOTO A CRUZ ROJA","CHOQUE","CORTE CIRCULACION",1,0,2
2015-06-05 11:00:00,"ORIENTE 2","AV. UNIVERSIDAD Y AV.  BROMO","SOL DE ORIENTE","56 51 CON LA 22 3562 AL MOMENTO DE 81 PARA INFRACCION","CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-05 12:30:00,"CENTRO 1ER CUADRO","AV. MORELOS Y CALLE LEONA VICARIO","CENTRO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-06-05 15:16:00,"ORIENTE 1","AUTOPISTA TORREON SAN PEDRO A LA ALTURA SENDEROS","SENDEROS","SEÑALAMIENTO CAE SOBRE PARABRISAS DE  83 SE HACE CARGO P. ESTATAL","CHOQUE","ESTRUCTURAS Y SEÑALAMIENTOS URBANOS",0,0,1
2015-06-05 15:43:00,"ORIENTE 1","BLVD. DIAGONAL REFORMA Y CALZ. PALMAS","SANTA MARIA",,"CHOQUE","REVERSA",0,0,2
2015-06-05 16:30:00,"CENTRO 4TO CUADRO","AV. HILARIO ESPARZA Y CALLE JORGE MUÑOZ","MARGARITAS","RESPONSABLE HUYO","CHOQUE","CORTE CIRCULACION",1,0,2
2015-06-05 17:15:00,"CENTRO 2DO CUADRO","AV. JUAREZ Y CALLE DONATO GUERRA","CENTRO",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-05 18:09:00,"ORIENTE 1","BLVD. INDEPENDENCIA A LA ALTURA DE TONY ROMA´S","FRESNO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-06-05 18:10:00,"SUR 2","BLVD. RODRIGUEZ TRIANA Y CALZ. DIVISION DEL NORTE","LAS MISIONES",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-05 18:31:00,"CENTRO 4TO CUADRO","CALLE CALDERON Y CALLE PAMANES","AMPLIACION LOS ANGELES",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-06-05 19:04:00,"ORIENTE 1","CALZ. MOCTEZUMA Y CALLE NEZAHUALCOYOTL","MOCTEZUMA",,"CHOQUE","CORTE CIRCULACION",3,0,2
2015-06-05 19:14:00,"SUR 2","AV. UNIVERSIDAD Y BLVD. LAGUNA","PROFESIONISTAS","60 DERRAPO","CAIDA DE PERSONAS","BACHES",0,0,1
2015-06-05 19:30:00,"CENTRO 1ER CUADRO","BLVD. REVOLUCION Y CALLE RAMOS ARIZPE","CENTRO","RESPONSABLE HUYO, 54 ****** DE ** AÑOS CALLE ****** COL. RINCON DEL BOSQUE","ATROPELLADO PEATON","CORTE CIRCULACION",1,0,0
2015-06-05 20:20:00,"SUR 1","PASEO DE LA ROSITA Y PASEO DE LA HUERTA","CAMPESTRE LA ROSITA","RESPONSABLE HUYO","CHOQUE","CORTE CIRCULACION",0,0,0
2015-06-06 00:00:00,"SUR 2","BLVD. LAGUNA SUR Y BLVD. DIAGONAL DE LAS FUENTES","ZARAGOZA SUR","TURNO NOCTURNO","ATROPELLADO PEATON","CORTE CIRCULACION",0,0,0
2015-06-06 00:00:00,"SUR 2","CALZ. VASCONCELOS Y PASEO DEL TECNOLOGICO","RESIDENCIAL TECNOLOGICO","TURNO NOCTURNO","CHOQUE","CORTE CIRCULACION",0,0,0
2015-06-06 00:00:00,"SUR 1","CALLE TULIPANES Y PASEO CENTRAL","TORREON JARDIN","TURNO NOCTURNO APOYO ESCUDO 15","CHOQUE","CORTE CIRCULACION",0,0,0
2015-06-06 00:00:00,"SUR 2","AV. VALLE HONDO Y CALLE DEL BARRANCO","MONTE REAL","TURNO NOCTURNO","ATROPELLADO PEATON","CORTE CIRCULACION",0,0,0
2015-06-06 05:40:00,"SUR 2","BLVD. RODRIGUEZ TRINA Y CALZ. AGROINDUSTRIAS","PARQUE INDUSTRIAL ORIENTE","TURNO NOCTURNO","CHOQUE","EBRIEDAD",0,0,0
2015-06-06 10:04:00,"CENTRO 3ER CUADRO","AV. ALLENDE Y CALLE 24","CENTRO",,"VOLCADURA","NO RESPETAR SEÑAL ALTO",0,0,2
2015-06-06 11:25:00,"CENTRO 1ER CUADRO","AV. ALLENDE Y CALLE JAVIER MINA","CENTRO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-06-06 12:26:00,"CENTRO 4TO CUADRO","CALLE MADRID Y CALLE VIENA","SAN ISIDRO",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-06 12:47:00,"CENTRO 2DO CUADRO","AV. ALLENDE Y CALZ. COLON","CENTRO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",1,0,2
2015-06-06 13:25:00,"SUR 2","BLVD. LIBERTAD Y CALLE AJUSCO","MONTE REAL",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-06-06 15:10:00,"ORIENTE 1","CALZ. MEXICO Y AV. ALLENDE","VILLA CALIFORNIA",,"CHOQUE","PERDIDA CONTROL",0,0,2
2015-06-06 15:11:00,"ORIENTE 1","PERIFERICO AFUERA DE LA FISCALIA","TORREON 2000",,"CHOQUE","PERDIDA CONTROL",0,0,1
2015-06-06 16:54:00,"ORIENTE 1","RIO SUCHIATE Y RIO NILO","NAVARRO",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-06-06 18:57:00,"SUR 2","VILLA DEL AJUSCO Y VILLA COLORADO","VILLAS ZARAGOZA",,"CHOQUE","CORTE CIRCULACION",1,0,2
2015-06-06 23:00:00,"ORIENTE 2","CARR. TORREON - MATAMOROS FRENTE A LA COL. VALLE ORIENTE","VALLE DEL NAZAS","PERCANCE ATENDIDO EN TURNO NOCTURNO","CHOQUE","EBRIEDAD",1,0,1
2015-06-07 01:30:00,"SUR 2","BLVD. RODRIGUEZ TRIANA Y AV. UNIVERSIDAD","SANTA ELENA","PERCANCE ATENDIDO EN TURNO NOCTURNO","CHOQUE","NO RESPETAR DISTANCIA",1,0,2
2015-06-07 01:30:00,"CENTRO 4TO CUADRO","PROL. CUAUHTEMOC Y MADRID","SAN ISIDRO","PERCANCE ATENDIDO EN TURNO NOCTURNO","CHOQUE","EXCESO DE VELOCIDAD",0,0,0
2015-06-07 06:00:00,"ORIENTE 1","PERIFERICO A LA ALTURA DEL CAMPESINO","EJIDO IGNACIO ALLENDE","PERCANCE ATENDIDO EN TURNO NOCTURNO","CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,0
2015-06-07 10:16:00,"ORIENTE 2","CALLE AVELLANAL Y CALLE HUIZACHAL","LAS ARBOLEDAS",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-07 14:21:00,"ORIENTE 1","AV. BRAVO Y PERIFERICO","PLAN DE SAN LUIS","UN VEHICULO QUE PERDIO EL CONTROL, CONDUCTORA EBRIA","CHOQUE","EBRIEDAD",1,0,1
2015-06-07 14:32:00,"CENTRO 1ER CUADRO","AV. HIDALGO Y CALLE JIMENEZ","CENTRO","EL AFECTADO TAXIMETRO EXPRESS","CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-07 15:40:00,"ORIENTE 2","PERIFERICO Y CARRTERA SANTA FE","EJIDO SAN LUSITO","EL RESPONSABLE SE DIO A LA HUIDA, SE LE INDICA COMO PROCEDER","CHOQUE","REVERSA",0,0,2
2015-06-07 16:50:00,"ORIENTE 1","CALZ. ABASTOS Y CALZ. AVILA CAMACHO","SANTA MARIA","CAMION URBANO LE CERRO EL PASO, HUYO Y NO HAY DATOS","CHOQUE","CORTE CIRCULACION",1,0,2
2015-06-07 17:10:00,"SUR 1","CALZ. SALTILLO 400 Y CALZ. MANUEL GOMEZ MORIN","CAMPESTRE LA ROSITA","LE CERRO EL PASO UN VEHICULO QUE HUYO, AL ESQUIVARLO IMPACTA UN ARBOL","CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-07 18:00:00,"ORIENTE 1","CALZ. JUAN AGUSTIN DE ESPINOZA Y CALLE ITALIA","LAS ETNIAS",,"CHOQUE","NO RESPETAR DISTANCIA",2,0,3
2015-06-07 18:30:00,"ORIENTE 1","PERIFERICO Y BLVD INDEPENDENCIA","EL FRESNO","EL REPONSABLE HUYO DESPUES DE CHOQUE-ALCANCE, DIO VARIAS VUELTAS","CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-06-07 20:00:00,"CENTRO 2DO CUADRO","BLVD. REVOLUCION Y CALLE 06","CENTRO","TURNO NOCTURNO","CHOQUE","NO RESPETAR DISTANCIA",0,0,0
2015-06-07 22:00:00,"SUR 2","CALLE TORREON Y CALLE SONORA","JULIETAS","TURNO NOCTURNO","CHOQUE","CORTE CIRCULACION",0,0,0
2015-06-07 22:30:00,"ORIENTE 2","PERIFERICO A LA ALTURA DE BODEGA AURRERA","ARBOLEDAS","TURNO NOCTURNO, 60 DERRAPO","CAIDA DE PERSONAS","PERDIDA CONTROL",0,0,0
2015-06-08 00:30:00,"SUR 2","CARRTERA TORREON MATAMOROS DESNIVEL MIELERAS","PARQUE INDUSTRIAL ORIENTE","TURNO NOCTURNO","CHOQUE","EBRIEDAD",1,0,0
2015-06-08 08:37:00,"CENTRO 3ER CUADRO","AV. GUERRERO Y CALLE 18","CENTRO",,"CHOQUE","CORTE CIRCULACION",1,0,2
2015-06-08 10:52:00,"CENTRO 1ER CUADRO","AV. HIDALGO Y CALLE BLANCO","CENTRO",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-08 10:57:00,"CENTRO 1ER CUADRO","BLVD. REVOLUCION Y CALLE GALEANA","CENTRO",,"CHOQUE","CORTE CIRCULACION",1,0,2
2015-06-08 11:29:00,"SUR 2","TORREON MATAMOROS FRENTE AL BATALLON MILITAR","LATINOAMERICANO",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-06-08 11:57:00,"CENTRO 3ER CUADRO","AV. PRESIDENTE CARRANZA Y CALLE 24","CENTRO","PERSONAL PEDESTRE","CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-08 12:33:00,"CENTRO 2DO CUADRO","BLVD. REVOLUCION Y CALZ. CUAUHTEMOC","CENTRO",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-08 13:17:00,"SUR 1","PASEO DE LAS FLORES Y CALLEJON DE LA FIESTA","CAMPESTRE LA ROSITA",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-06-08 14:32:00,"ORIENTE 1","BLVD DIAGONAL REFORMA Y CALZ EALY ORTIZ","ABASTOS",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-06-08 14:35:00,"SUR 1","CALZ SALTILLO 400 Y PASEO DEL LOS CALVOS","CAMPESTRE LA ROSITA",,"CHOQUE","NO RESPETAR DISTANCIA",1,0,3
2015-06-08 16:49:00,"ORIENTE 1","AV. BRAVO Y CALLE 36","NUEVO TORREON",,"CHOQUE","NO RESPETAR SEÑAL ALTO",0,0,2
2015-06-08 18:16:00,"CENTRO 1ER CUADRO","ZARAGOZA Y AV. HIDALGO","CENTRO",,"ATROPELLADO PEATON","PERDIDA CONTROL",1,0,1
2015-06-08 19:43:00,"ORIENTE 2","PASEO UNIVERSIDAD Y PASEO DE LA PRIMAVERA","JARDINES UNIVERSIDAD",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-08 20:02:00,"ORIENTE 2","BLVD. TORR-MAT Y BLVD. FCO. SARABIA","GUSTAVO DIAZ ORDAZ",,"CHOQUE","NO RESPETAR DISTANCIA",0,0,2
2015-06-08 20:34:00,"ORIENTE 2","CARRETERA A SANTA FE","REAL EL SOL",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-08 20:36:00,"SUR 1","CITLALTEPETL Y SICOMOROS","TORREON JARDIN",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-08 21:00:00,"ORIENTE 1","CALZ. XOCHIMILCO Y AV. JUAREZ","GUSTAVO DIAZ ORDAZ",,"CHOQUE","CORTE CIRCULACION",0,0,2
2015-06-09 09:10:00,"ORIENTE 1","BLVD. INDEPENDENCIA Y RIO SABINAS","ESTRELLA","NO PASO MAS DATOS","CHOQUE","CORTE CIRCULACION",0,0,0
2015-06-09 09:30:00,"CENTRO 3ER CUADRO","BLVD. REVOLUCION Y CALLE 18","CENTRO","NO PASO MAS DATOS","CHOQUE","CORTE CIRCULACION",0,0,0
2015-06-09 09:39:00,"CENTRO 2DO CUADRO","AV. ESCOBEDO Y CALZ COLON","CENTRO",,"CHOQUE","CORTE CIRCULACION",0,0,0
2015-06-09 10:34:00,"CENTRO 2DO CUADRO","AV. ABASOLO Y CALLE FRANCISCO I. MADERO","CENTRO","NO PASO MAS DATOS","CHOQUE","CORTE CIRCULACION",0,0,0
2015-06-09 12:53:00,"CENTRO 3ER CUADRO","AV. PRESIDENTE CARRANZA Y CALLE 32","CENTRO",,"CHOQUE","CORTE CIRCULACION",0,0,0
2015-06-09 14:31:00,"ORIENTE 2","PERIFERICO Y CARRETERA A SANTA FE","EJIDO SAN LUISITO",,"CHOQUE","CORTE CIRCULACION",1,0,2
2015-06-09 15:37:00,"CENTRO 4TO CUADRO","CALLE PAMANES Y CALLE GONZALEZ CALDERON","AMPLIACION LOS ANGELES",,"CHOQUE","CORTE CIRCULACION",1,0,2
2015-06-09 17:35:00,"ORIENTE 1","AV. JUAREZ Y SALTILLO 400","NUEVA CALIFORNIA","LA VAN ES TRANSPORTE ESCOLAR SIN NIÑOS EN EL MOMENTO DEL PERCANCE","CHOQUE","NO RESPETAR DISTANCIA",0,0,2
